original_taxon,clean_species,relative_abundance,sample_id,source,category,macrocategory,country
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_gelidum|t__SGB96977,leuconostoc_gelidum,0.35679,FFOOD_229,cfmd_food,fermented_meat,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus|s__Latilactobacillus_sakei|t__SGB7248,latilactobacillus_sakei,63.63737,FFOOD_229,cfmd_food,fermented_meat,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_carnosum|t__SGB7129,leuconostoc_carnosum,4.1818,FFOOD_229,cfmd_food,fermented_meat,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_harbinensis|t__SGB31329,acinetobacter_harbinensis,0.00745,FFOOD_229,cfmd_food,fermented_meat,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_gasicomitatum|t__SGB7127,leuconostoc_gasicomitatum,0.15844,FFOOD_229,cfmd_food,fermented_meat,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_sp_NAM3COL9|t__SGB7844,staphylococcus_sp_nam3col9,0.02631,FFOOD_229,cfmd_food,fermented_meat,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_sagaensis|t__SGB29577,weissella_sagaensis,0.09867,FFOOD_229,cfmd_food,fermented_meat,food,ITA
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_marinum|t__SGB88049,brevibacterium_marinum,0.06601,FFOOD_229,cfmd_food,fermented_meat,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_formosensis|t__SGB7981,lactococcus_formosensis,0.03504,FFOOD_229,cfmd_food,fermented_meat,food,ITA
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Penicillium|s__Penicillium_nalgiovense|t__EUK60175,penicillium_nalgiovense,0.23395,FFOOD_229,cfmd_food,fermented_meat,food,ITA
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_tegetincola|t__SGB28150,flavobacterium_tegetincola,0.00733,FFOOD_229,cfmd_food,fermented_meat,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_fermentum|t__SGB7106,limosilactobacillus_fermentum,0.01359,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_helleri|t__SGB12098,pseudomonas_helleri,0.00106,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_alvei|t__SGB10209,hafnia_alvei,0.01518,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_helveticus|t__SGB7048,lactobacillus_helveticus,39.44881,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus|t__SGB8002,streptococcus_thermophilus,49.03196,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii|t__SGB7020,lactobacillus_delbrueckii,10.79915,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pollutisoli|t__SGB17086,corynebacterium_pollutisoli,0.00159,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_gallinarum|t__SGB61354,corynebacterium_gallinarum,0.00139,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_pasteurii|t__SGB10444,psychrobacter_pasteurii,0.00535,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_manosquense|t__SGB2641,chryseobacterium_manosquense,0.00476,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_albensis|t__SGB10396,acinetobacter_albensis,0.36248,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_carnis|t__SGB12127,pseudomonas_carnis,0.00226,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_shahriarae|t__SGB12163,pseudomonas_shahriarae,0.0108,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluorescens|t__SGB12213,pseudomonas_fluorescens,0.00582,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_haemolytica|t__SGB33220,pseudomonas_haemolytica,0.27498,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_canadensis|t__SGB12147,pseudomonas_canadensis,0.00131,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_frigidarium|t__SGB145824,flavobacterium_frigidarium,0.00225,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia|t__SGB12450,stenotrophomonas_maltophilia,0.01725,FFOOD_230,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_fermentum|t__SGB7106,limosilactobacillus_fermentum,0.03337,FFOOD_231,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_helveticus|t__SGB7048,lactobacillus_helveticus,51.94087,FFOOD_231,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus|t__SGB8002,streptococcus_thermophilus,42.28839,FFOOD_231,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii|t__SGB7020,lactobacillus_delbrueckii,5.72256,FFOOD_231,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_pasteurii|t__SGB10444,psychrobacter_pasteurii,0.00373,FFOOD_231,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_albensis|t__SGB10396,acinetobacter_albensis,0.00365,FFOOD_231,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__SGB10068,escherichia_coli,0.00582,FFOOD_231,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|s__Stenotrophomonas_maltophilia|t__SGB12450,stenotrophomonas_maltophilia,0.0016,FFOOD_231,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_fermentum|t__SGB7106,limosilactobacillus_fermentum,0.00925,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_helleri|t__SGB12098,pseudomonas_helleri,0.29918,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_immobilis|t__SGB10459,psychrobacter_immobilis,0.08609,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lundensis|t__SGB12101,pseudomonas_lundensis,0.14847,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_alvei|t__SGB10209,hafnia_alvei,0.00473,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_helveticus|t__SGB7048,lactobacillus_helveticus,62.60585,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus|t__SGB8002,streptococcus_thermophilus,14.1061,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii|t__SGB7020,lactobacillus_delbrueckii,13.06741,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi|t__SGB12106,pseudomonas_fragi,0.55664,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_proteolytica|t__SGB12165,pseudomonas_proteolytica,0.60376,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi|t__SGB12107,pseudomonas_fragi,0.04588,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_carnosus|t__SGB7987,lactococcus_carnosus,0.16253,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_pasteurii|t__SGB10444,psychrobacter_pasteurii,0.00973,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_raffinolactis|t__SGB7989,lactococcus_raffinolactis,0.0114,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_guillouiae|t__SGB10380,acinetobacter_guillouiae,0.02549,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_albensis|t__SGB10396,acinetobacter_albensis,0.4191,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii|t__SGB10398,acinetobacter_johnsonii,0.03453,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_suis|t__SGB29821_group,streptococcus_suis,0.10491,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lactis|t__SGB66296,pseudomonas_lactis,2.71731,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantarius|t__SGB8022,streptococcus_infantarius,0.01922,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__SGB10068,escherichia_coli,0.06024,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_carnis|t__SGB12127,pseudomonas_carnis,0.02683,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_qingdaonensis|t__SGB12266,pseudomonas_qingdaonensis,0.01194,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lurida|t__SGB12150,pseudomonas_lurida,0.01749,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_WS_5010|t__SGB89069,pseudomonas_sp_ws_5010,0.0907,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_shahriarae|t__SGB12163,pseudomonas_shahriarae,0.54097,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fluorescens|t__SGB12213,pseudomonas_fluorescens,0.05846,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_rhodesiae|t__SGB12121,pseudomonas_rhodesiae,0.00151,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_weihenstephanensis|t__SGB12100,pseudomonas_weihenstephanensis,0.01648,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_saxonica|t__SGB89059,pseudomonas_saxonica,0.02107,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_helleri|t__SGB89058,pseudomonas_helleri,0.00471,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_tructae|t__SGB12852,janthinobacterium_tructae,0.00213,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_oncorhynchi|t__SGB23312,shewanella_oncorhynchi,1.17956,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_sp_AD80|t__SGB12857,janthinobacterium_sp_ad80,0.00883,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Rahnella|s__Rahnella_inusitata|t__SGB31286,rahnella_inusitata,2.5913,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_rivipollensis|t__SGB9956,aeromonas_rivipollensis,0.00418,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_SGB99255|t__SGB99255,janthinobacterium_sgb99255,0.06702,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida|t__SGB100203,pseudomonas_putida,0.03264,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sphaerotilaceae|g__Caldimonas|s__Schlegelella_aquatica|t__SGB93705,schlegelella_aquatica,0.00039,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Bacteroidota|c__CFGB23749|o__OFGB23749|f__FGB23749|g__GGB47282|s__GGB47282_SGB65238|t__SGB65238,ggb47282_sgb65238,0.00738,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Helcococcus|s__Helcococcus_ovis|t__SGB29517,helcococcus_ovis,0.00013,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_frigidarium|t__SGB145824,flavobacterium_frigidarium,0.02776,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_vranovensis|t__SGB12268,pseudomonas_vranovensis,0.18493,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Myroides|s__Myroides_sp_N17_2|t__SGB28078,myroides_sp_n17_2,0.00579,FFOOD_237,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_fermentum|t__SGB7106,limosilactobacillus_fermentum,0.12441,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_helveticus|t__SGB7048,lactobacillus_helveticus,33.69309,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus|t__SGB8002,streptococcus_thermophilus,60.59842,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii|t__SGB7020,lactobacillus_delbrueckii,4.14871,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi|t__SGB12106,pseudomonas_fragi,0.00868,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_pasteurii|t__SGB10444,psychrobacter_pasteurii,0.03032,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_albensis|t__SGB10396,acinetobacter_albensis,1.10535,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_carnis|t__SGB12127,pseudomonas_carnis,0.00184,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lurida|t__SGB12150,pseudomonas_lurida,0.00877,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_WS_5010|t__SGB89069,pseudomonas_sp_ws_5010,0.19526,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_shahriarae|t__SGB12163,pseudomonas_shahriarae,0.00018,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_frigidarium|t__SGB145824,flavobacterium_frigidarium,0.08496,FFOOD_238,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_cremoris|t__SGB7984,lactococcus_cremoris,0.00182,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_durans|t__SGB7966,enterococcus_durans,0.00274,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Carnobacterium|s__Carnobacterium_maltaromaticum|t__SGB7902,carnobacterium_maltaromaticum,0.01015,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_helveticus|t__SGB7048,lactobacillus_helveticus,45.91797,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus|t__SGB8002,streptococcus_thermophilus,32.24012,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii|t__SGB7020,lactobacillus_delbrueckii,14.98112,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_carnosus|t__SGB7987,lactococcus_carnosus,0.00178,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_pasteurii|t__SGB10444,psychrobacter_pasteurii,0.06099,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_manosquense|t__SGB2641,chryseobacterium_manosquense,0.02388,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_maritypicum|t__SGB16874,microbacterium_maritypicum,0.00202,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_pseudolwoffii|t__SGB10403,acinetobacter_pseudolwoffii,0.02028,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_albensis|t__SGB10396,acinetobacter_albensis,5.85872,FFOOD_239,cfmd_food,dairy,food,ITA
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii|t__SGB10398,acinetobacter_johnsonii,0.01338,FFOOD_239,cfmd_food,dairy,food,ITA
