original_taxon,kingdom,phylum,class,order,family,genus,species,clean_species,in_gut_microbiome,in_food_microbiome,source
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Compostibacillus|s__Compostibacillus_humi|t__SGB82696,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Compostibacillus,Compostibacillus humi,compostibacillus_humi,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_arctica|t__SGB13907,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas arctica,pseudoalteromonas_arctica,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_arctica|t__SGB206773,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas arctica,pseudoalteromonas_arctica,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_glacincola|t__SGB58098,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Psychrobacter,Psychrobacter glacincola,psychrobacter_glacincola,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_arcticus|t__SGB10468,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Psychrobacter,Psychrobacter arcticus,psychrobacter_arcticus,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_accolens|t__SGB17099,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium accolens,corynebacterium_accolens,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_SGB1463|t__SGB1463,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella SGB1463,alloprevotella_sgb1463,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus|t__SGB9652,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus haemolyticus,haemophilus_haemolyticus,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Anaerococcus|s__Anaerococcus_octavius|t__SGB6655,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus octavius,anaerococcus_octavius,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Afipia|s__Pseudomonas_carboxydohydrogena|t__SGB184424,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Afipia,Pseudomonas carboxydohydrogena,pseudomonas_carboxydohydrogena,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Photobacterium|s__Photobacterium_damselae|t__SGB9823,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium damselae,photobacterium_damselae,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Photobacterium|s__Photobacterium_leiognathi|t__SGB9832,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Photobacterium leiognathi,photobacterium_leiognathi,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_orientalis|t__SGB165800,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio orientalis,vibrio_orientalis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_atypicus|t__SGB81627,Bacteria,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio atypicus,vibrio_atypicus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Roseobacteraceae|g__Ruegeria|s__Ruegeria_atlantica|t__SGB10575,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Ruegeria,Ruegeria atlantica,ruegeria_atlantica,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_glacialimarina|t__SGB110083,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella glacialimarina,shewanella_glacialimarina,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Aquabacterium|s__Aquabacterium_parvum|t__SGB32541,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiales_unclassified,Aquabacterium,Aquabacterium parvum,aquabacterium_parvum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Roseobacteraceae|g__Sulfitobacter|s__Sulfitobacter_pontiacus|t__SGB10649,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter,Sulfitobacter pontiacus,sulfitobacter_pontiacus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales|f__Sterolibacteriaceae|g__Methyloversatilis|s__Methyloversatilis_universalis|t__SGB179886,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Methyloversatilis,Methyloversatilis universalis,methyloversatilis_universalis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Undibacterium|s__Undibacterium_nitidum|t__SGB81507,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Undibacterium,Undibacterium nitidum,undibacterium_nitidum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Rhizorhabdus|s__Rhizorhabdus_phycosphaerae|t__SGB90136,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhabdus,Rhizorhabdus phycosphaerae,rhizorhabdus_phycosphaerae,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_gandensis|t__SGB10382,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter gandensis,acinetobacter_gandensis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_yamanorum|t__SGB12118,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas yamanorum,pseudomonas_yamanorum,False,True,cfmd_food
k__Bacteria|p__Acidobacteriota|c__CFGB73383|o__OFGB73383|f__FGB73383|g__GGB58749|s__GGB58749_SGB80426|t__SGB80426,Bacteria,Acidobacteriota,CFGB73383,OFGB73383,FGB73383,GGB58749,GGB58749 SGB80426,ggb58749_sgb80426,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__Leifsonia_sp_TF02_11|t__SGB93187,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp TF02 11,leifsonia_sp_tf02_11,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Myroides|s__Myroides_marinus|t__SGB3062,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides marinus,myroides_marinus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Stenotrophomonas|s__Stenotrophomonas_SGB38554|t__SGB38554,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas SGB38554,stenotrophomonas_sgb38554,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Pseudocitrobacter|s__Pseudocitrobacter_corydidari|t__SGB10110,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pseudocitrobacter,Pseudocitrobacter corydidari,pseudocitrobacter_corydidari,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_protegens|t__SGB12188,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas protegens,pseudomonas_protegens,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_nutrimenti|t__SGB21478,Bacteria,Bacteroidota,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter nutrimenti,pedobacter_nutrimenti,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Rahnella|s__Rahnella_contaminans|t__SGB81713,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rahnella,Rahnella contaminans,rahnella_contaminans,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Legionellales|f__Coxiellaceae|g__Rickettsiella|s__Candidatus_Rickettsiella_isopodorum|t__SGB9369,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Coxiellaceae,Rickettsiella,Candidatus Rickettsiella isopodorum,candidatus_rickettsiella_isopodorum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_sp_333MFSha|t__SGB12536,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Dyella,Dyella sp 333MFSha,dyella_sp_333mfsha,False,True,cfmd_food
k__Eukaryota|p__Basidiomycota|c__Microbotryomycetes|o__Sporidiobolales|f__Sporidiobolaceae|g__Rhodotorula|s__Rhodotorula_graminis|t__EUK29898,Eukaryota,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,Rhodotorula graminis,rhodotorula_graminis,False,True,cfmd_food
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Debaryomycetaceae|g__Candida|s__Candida_albicans|t__EUK5476,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,candida_albicans,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Apilactobacillus|s__Apilactobacillus_zhangqiuensis|t__SGB7158,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Apilactobacillus,Apilactobacillus zhangqiuensis,apilactobacillus_zhangqiuensis,False,True,cfmd_food
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Nakaseomyces|s__Candida_bracarensis|t__EUK273131,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,Candida bracarensis,candida_bracarensis,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__Leifsonia_SGB23905|t__SGB23905,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia SGB23905,leifsonia_sgb23905,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Leifsonia|s__Leifsonia_aquatica|t__SGB16841,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia aquatica,leifsonia_aquatica,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_inaquosorum|t__SGB7790,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus inaquosorum,bacillus_inaquosorum,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Kushneria|s__Kushneria_phosphatilytica|t__SGB11850,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Kushneria,Kushneria phosphatilytica,kushneria_phosphatilytica,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_chengduensis|t__SGB10138,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter chengduensis,enterobacter_chengduensis,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_testaceum|t__SGB23867,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium testaceum,microbacterium_testaceum,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_albus|t__SGB16293,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces albus,streptomyces_albus,False,True,cfmd_food
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_clavatus|t__EUK5057,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus clavatus,aspergillus_clavatus,False,True,cfmd_food
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_flavus|t__EUK5059,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus flavus,aspergillus_flavus,False,True,cfmd_food
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae|g__Aspergillus|s__Aspergillus_terreus|t__EUK33178,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus terreus,aspergillus_terreus,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_sp_Y412MC10|t__SGB7402,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp Y412MC10,paenibacillus_sp_y412mc10,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae|g__Thermoactinomyces|s__Thermoactinomyces_intermedius|t__SGB206129,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces,Thermoactinomyces intermedius,thermoactinomyces_intermedius,False,True,cfmd_food
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae|o__Synechococcales|f__Merismopediaceae|g__Synechocystis|s__Synechocystis_sp_PCC_6803|t__SGB13530,Bacteria,Cyanobacteriota,Cyanophyceae,Synechococcales,Merismopediaceae,Synechocystis,Synechocystis sp PCC 6803,synechocystis_sp_pcc_6803,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Intrasporangiaceae|g__Janibacter|s__Janibacter_indicus|t__SGB16017,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter indicus,janibacter_indicus,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_SGB11737|t__SGB11737,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas SGB11737,brevundimonas_sgb11737,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_anulatus|t__SGB16340,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces anulatus,streptomyces_anulatus,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellia_unclassified|f__Tissierellia_unclassified|g__Ezakiella|s__Ezakiella_SGB6726|t__SGB6726,Bacteria,Firmicutes,Tissierellia,Tissierellia_unclassified,Tissierellia_unclassified,Ezakiella,Ezakiella SGB6726,ezakiella_sgb6726,False,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Niallia|s__Niallia_taxi|t__SGB30277,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Niallia,Niallia taxi,niallia_taxi,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sediminis|t__SGB12357,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sediminis,pseudomonas_sediminis,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae|t__SGB1877,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae,bacteroides_caccae,True,True,cfmd_food
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Peptoniphilus|s__Peptoniphilus_lacydonensis|t__SGB6692,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus lacydonensis,peptoniphilus_lacydonensis,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella|s__Gardnerella_vaginalis|t__SGB17309,Bacteria,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella vaginalis,gardnerella_vaginalis,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parahaemolyticus|t__SGB9632,Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus parahaemolyticus,haemophilus_parahaemolyticus,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_plebeius|t__SGB1903,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola plebeius,phocaeicola_plebeius,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_SGB15711|t__SGB15711,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium SGB15711,mycolicibacterium_sgb15711,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_oculi|t__SGB22528,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia oculi,massilia_oculi,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_fortuitum|t__SGB15733,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium fortuitum,mycolicibacterium_fortuitum,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_silvae|t__SGB23663,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces silvae,streptomyces_silvae,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis_sp_KK2|t__SGB31635,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp KK2,sphingopyxis_sp_kk2,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Sediminibacterium|s__Sediminibacterium_salmoneum|t__SGB27682,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium salmoneum,sediminibacterium_salmoneum,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae|g__GGB23756|s__GGB23756_SGB35463|t__SGB35463,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,GGB23756,GGB23756 SGB35463,ggb23756_sgb35463,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Xanthobacteraceae|g__Aquabacter|s__Aquabacter_sp_P_9|t__SGB184629,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Aquabacter,Aquabacter sp P 9,aquabacter_sp_p_9,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__CFGB24175|o__OFGB24175|f__FGB24175|g__GGB24175|s__GGB24175_SGB193410|t__SGB193410,Bacteria,Bacteroidota,CFGB24175,OFGB24175,FGB24175,GGB24175,GGB24175 SGB193410,ggb24175_sgb193410,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Salinibacterium|s__Salinibacterium_metalliresistens|t__SGB175215,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Salinibacterium,Salinibacterium metalliresistens,salinibacterium_metalliresistens,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_CCH9_E2|t__SGB31677,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp CCH9 E2,sphingomonas_sp_cch9_e2,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylocystaceae|g__GGB92641|s__GGB92641_SGB133057|t__SGB133057,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,GGB92641,GGB92641 SGB133057,ggb92641_sgb133057,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__CFGB14846|o__OFGB14846|f__FGB14846|g__GGB65177|s__GGB65177_SGB88139|t__SGB88139,Bacteria,Pseudomonadota,CFGB14846,OFGB14846,FGB14846,GGB65177,GGB65177 SGB88139,ggb65177_sgb88139,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Aestuariivirgaceae|g__GGB44695|s__GGB44695_SGB62151|t__SGB62151,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Aestuariivirgaceae,GGB44695,GGB44695 SGB62151,ggb44695_sgb62151,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_euryhalodurans|t__SGB34172,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides euryhalodurans,nocardioides_euryhalodurans,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Chitinophagaceae_unclassified|s__Chitinophagaceae_bacterium_IBVUCB2|t__SGB3493,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophagaceae_unclassified,Chitinophagaceae bacterium IBVUCB2,chitinophagaceae_bacterium_ibvucb2,False,True,cfmd_food
k__Bacteria|p__Bacteroidota|c__CFGB24175|o__OFGB24175|f__FGB24175|g__GGB75288|s__GGB75288_SGB102873|t__SGB102873,Bacteria,Bacteroidota,CFGB24175,OFGB24175,FGB24175,GGB75288,GGB75288 SGB102873,ggb75288_sgb102873,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Betaproteobacteria_unclassified|f__Betaproteobacteria_unclassified|g__GGB65538|s__GGB65538_SGB88667|t__SGB88667,Bacteria,Pseudomonadota,Betaproteobacteria,Betaproteobacteria_unclassified,Betaproteobacteria_unclassified,GGB65538,GGB65538 SGB88667,ggb65538_sgb88667,False,True,cfmd_food
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Paracoccaceae|g__Tabrizicola|s__Tabrizicola_piscis|t__SGB31467,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Tabrizicola,Tabrizicola piscis,tabrizicola_piscis,False,True,cfmd_food
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Gaiellales|f__Gaiellaceae|g__GGB94490|s__GGB94490_SGB128753|t__SGB128753,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,GGB94490,GGB94490 SGB128753,ggb94490_sgb128753,False,True,cfmd_food
k__Archaea|p__Methanobacteriota|c__Halobacteria|o__Halobacteriales|f__Natrialbaceae|g__Natrialba|s__Natrialba_aegyptia|t__SGB296,Archaea,Methanobacteriota,Halobacteria,Halobacteriales,Natrialbaceae,Natrialba,Natrialba aegyptia,natrialba_aegyptia,False,True,cfmd_food
