original_taxon,clean_species,sample_id,relative_abundance,source
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus,pseudoflavonifractor_capillosus,MCT.f.0002,56,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides oleiciplenus,bacteroides_oleiciplenus,MCT.f.0002,17,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. AR20,bacteroides_sp._ar20,MCT.f.0002,91,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] symbiosum,[clostridium]_symbiosum,MCT.f.0002,21,johnson_gut
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta,eggerthella_lenta,MCT.f.0002,22,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3166,bacteroides_sp._marseille-p3166,MCT.f.0002,4,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 1_1_6,bacteroides_sp._1_1_6,MCT.f.0002,127,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. KLE 1732,blautia_sp._kle_1732,MCT.f.0002,35,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] clostridioforme,[clostridium]_clostridioforme,MCT.f.0002,44,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas massiliensis,intestinimonas_massiliensis,MCT.f.0002,7,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides sp. SN4,parabacteroides_sp._sn4,MCT.f.0002,123,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Hungatella;s__Hungatella hathewayi,hungatella_hathewayi,MCT.f.0002,12,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. HMSC067B03,bacteroides_sp._hmsc067b03,MCT.f.0002,50,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caecimuris,bacteroides_caecimuris,MCT.f.0002,25,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D2,bacteroides_sp._d2,MCT.f.0002,22,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;NA,roseburia,MCT.f.0002,25,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans,ruthenibacterium_lactatiformans,MCT.f.0002,11,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella massiliensis,angelakisella_massiliensis,MCT.f.0002,27,johnson_gut
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecium,enterococcus_faecium,MCT.f.0002,18,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. SF-50,blautia_sp._sf-50,MCT.f.0002,31,johnson_gut
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp. TF06-26,collinsella_sp._tf06-26,MCT.f.0002,38,johnson_gut
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;NA,streptococcus,MCT.f.0002,50,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 3_1_23,bacteroides_sp._3_1_23,MCT.f.0002,6,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium ventriosum,eubacterium_ventriosum,MCT.f.0002,19,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides mediterraneensis,bacteroides_mediterraneensis,MCT.f.0002,33,johnson_gut
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus,streptococcus_thermophilus,MCT.f.0002,97,johnson_gut
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;NA,haemophilus,MCT.f.0002,11,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P3208T,bacteroides_sp._marseille-p3208t,MCT.f.0002,6,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides gallinarum,bacteroides_gallinarum,MCT.f.0002,3,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio;s__Butyrivibrio crossotus,butyrivibrio_crossotus,MCT.f.0002,10,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp. JC304,ruminococcus_sp._jc304,MCT.f.0002,21,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__[Bacteroides] pectinophilus,[bacteroides]_pectinophilus,MCT.f.0002,10,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus pullicaecorum,butyricicoccus_pullicaecorum,MCT.f.0002,5,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fluxus,bacteroides_fluxus,MCT.f.0002,45,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. Marseille-P2653,bacteroides_sp._marseille-p2653,MCT.f.0002,29,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Provencibacterium;s__Provencibacterium massiliense,provencibacterium_massiliense,MCT.f.0002,3,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__Ruminococcaceae bacterium cv2,ruminococcaceae_bacterium_cv2,MCT.f.0002,6,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;NA,lachnoclostridium,MCT.f.0002,10,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp. Marseille-P3371,anaeromassilibacillus_sp._marseille-p3371,MCT.f.0002,8,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salanitronis,bacteroides_salanitronis,MCT.f.0002,34,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp. Marseille-P3106,pseudoflavonifractor_sp._marseille-p3106,MCT.f.0002,42,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis,negativibacillus_massiliensis,MCT.f.0002,2,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridioides;s__Clostridioides difficile,clostridioides_difficile,MCT.f.0002,14,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__Tyzzerella nexilis,tyzzerella_nexilis,MCT.f.0002,12,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella sp. 6_1_58FAA_CT1,tannerella_sp._6_1_58faa_ct1,MCT.f.0002,4,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;NA;NA,,MCT.f.0002,10,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum variabile,subdoligranulum_variabile,MCT.f.0002,17,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] asparagiforme,[clostridium]_asparagiforme,MCT.f.0002,7,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. Marseille-P2431,alistipes_sp._marseille-p2431,MCT.f.0002,21,johnson_gut
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;NA,acidaminococcus,MCT.f.0002,311,johnson_gut
k__Bacteria;p__Bacteroidetes;NA;NA;NA;NA;NA,,MCT.f.0002,40,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. CHKCI003,alistipes_sp._chkci003,MCT.f.0002,71,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium;s__[Clostridium] lavalense,[clostridium]_lavalense,MCT.f.0002,3,johnson_gut
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio piger,desulfovibrio_piger,MCT.f.0002,2,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi,eisenbergiella_tayi,MCT.f.0002,8,johnson_gut
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;NA,campylobacter,MCT.f.0002,36,johnson_gut
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter pamelaeae,gordonibacter_pamelaeae,MCT.f.0002,46,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium] lactatifermentans,[clostridium]_lactatifermentans,MCT.f.0002,9,johnson_gut
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__Holdemania filiformis,holdemania_filiformis,MCT.f.0002,13,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecichinchillae,bacteroides_faecichinchillae,MCT.f.0002,407,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Neglecta;s__Neglecta timonensis,neglecta_timonensis,MCT.f.0002,13,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__Blautia sp. Marseille-P3087,blautia_sp._marseille-p3087,MCT.f.0002,11,johnson_gut
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__Erysipelotrichaceae bacterium 6_1_45,erysipelotrichaceae_bacterium_6_1_45,MCT.f.0002,10,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales Family XIII. Incertae Sedis;g__Emergencia;s__Emergencia timonensis,emergencia_timonensis,MCT.f.0002,6,johnson_gut
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;NA,eggerthella,MCT.f.0002,10,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides barnesiae,bacteroides_barnesiae,MCT.f.0002,15,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus,anaerostipes_hadrus,MCT.f.0002,6,johnson_gut
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea;s__Faecalitalea cylindroides,faecalitalea_cylindroides,MCT.f.0002,14,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__Lachnospiraceae bacterium TF01-11,lachnospiraceae_bacterium_tf01-11,MCT.f.0002,31,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis,phocea_massiliensis,MCT.f.0002,8,johnson_gut
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;NA;NA,,MCT.f.0002,1,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__Clostridiales bacterium 1_7_47FAA,clostridiales_bacterium_1_7_47faa,MCT.f.0002,3,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus champanellensis,ruminococcus_champanellensis,MCT.f.0002,1,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;NA,bacteroides,MCT.f.0003,33364,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii,faecalibacterium_prausnitzii,MCT.f.0003,16944,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis,bacteroides_uniformis,MCT.f.0003,9983,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri,prevotella_copri,MCT.f.0003,5,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis,alistipes_putredinis,MCT.f.0003,561,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;NA;NA;NA,,MCT.f.0003,3691,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris,bacteroides_stercoris,MCT.f.0003,27,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides dorei,bacteroides_dorei,MCT.f.0003,7026,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides vulgatus,bacteroides_vulgatus,MCT.f.0003,1112,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii,alistipes_shahii,MCT.f.0003,243,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;NA,parabacteroides,MCT.f.0003,758,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes finegoldii,alistipes_finegoldii,MCT.f.0003,129,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;NA,alistipes,MCT.f.0003,326,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;NA;NA;NA,,MCT.f.0003,8580,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus,bacteroides_ovatus,MCT.f.0003,811,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae,parabacteroides_merdae,MCT.f.0003,2295,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae,bacteroides_caccae,MCT.f.0003,1005,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus,bacteroides_cellulosilyticus,MCT.f.0003,10,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis,bacteroides_fragilis,MCT.f.0003,1500,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron,bacteroides_thetaiotaomicron,MCT.f.0003,1308,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi,alistipes_obesi,MCT.f.0003,5,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__[Eubacterium] rectale,[eubacterium]_rectale,MCT.f.0003,4130,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprocola,bacteroides_coprocola,MCT.f.0003,174,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides plebeius,bacteroides_plebeius,MCT.f.0003,3,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii,alistipes_onderdonkii,MCT.f.0003,111,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis,bacteroides_massiliensis,MCT.f.0003,14,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis,barnesiella_intestinihominis,MCT.f.0003,91,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__Paraprevotella clara,paraprevotella_clara,MCT.f.0003,3,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis,roseburia_faecis,MCT.f.0003,170,johnson_gut
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis,bifidobacterium_adolescentis,MCT.f.0003,22823,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium;s__[Eubacterium] siraeum,[eubacterium]_siraeum,MCT.f.0003,6,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;NA;NA,,MCT.f.0003,1,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans,fusicatenibacter_saccharivorans,MCT.f.0003,3276,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp. AL-1,alistipes_sp._al-1,MCT.f.0003,88,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii,bacteroides_eggerthii,MCT.f.0003,23,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__Odoribacter splanchnicus,odoribacter_splanchnicus,MCT.f.0003,426,johnson_gut
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum,bifidobacterium_longum,MCT.f.0003,3803,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;NA;NA,,MCT.f.0003,3124,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Oscillospiraceae;g__Oscillibacter;NA,oscillibacter,MCT.f.0003,172,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides coprophilus,bacteroides_coprophilus,MCT.f.0003,9,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis,gemmiger_formicilis,MCT.f.0003,13006,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii,bacteroides_finegoldii,MCT.f.0003,36,johnson_gut
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;NA;NA;NA,,MCT.f.0003,15039,johnson_gut
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila,akkermansia_muciniphila,MCT.f.0003,63,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis,roseburia_hominis,MCT.f.0003,212,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. D20,bacteroides_sp._d20,MCT.f.0003,586,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;NA,blautia,MCT.f.0003,2807,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis,roseburia_intestinalis,MCT.f.0003,22664,johnson_gut
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,bifidobacterium_pseudocatenulatum,MCT.f.0003,1107,johnson_gut
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia,bilophila_wadsworthia,MCT.f.0003,16966,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium phoceensis,clostridium_phoceensis,MCT.f.0003,577,johnson_gut
k__Bacteria;p__Firmicutes;NA;NA;NA;NA;NA,,MCT.f.0003,1360,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus callidus,ruminococcus_callidus,MCT.f.0003,14581,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis,bacteroides_faecis,MCT.f.0003,4,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp. 4_1_36,bacteroides_sp._4_1_36,MCT.f.0003,198,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes ihumii,alistipes_ihumii,MCT.f.0003,63,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;NA;NA,,MCT.f.0003,1613,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes senegalensis,alistipes_senegalensis,MCT.f.0003,30,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans,roseburia_inulinivorans,MCT.f.0003,543,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens,bacteroides_xylanisolvens,MCT.f.0003,48,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp. KHD1,prevotella_sp._khd1,MCT.f.0003,8,johnson_gut
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides salyersiae,bacteroides_salyersiae,MCT.f.0003,18,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus bicirculans,ruminococcus_bicirculans,MCT.f.0003,1340,johnson_gut
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena,dorea_longicatena,MCT.f.0003,753,johnson_gut
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,escherichia_coli,MCT.f.0003,259,johnson_gut
